pronoun,has_prefix,pro
pronoun,has_prefix_with_root,noun
kind,doublet_with,genesis
bat,doublet_with,baton
remember,has_affix,re
remember,has_affix,member
eye,cognate_of,oculus
tear,doublet_with,tire
beginner,has_prefix_with_root,begin
payment,has_prefix_with_root,pay
positron,has_prefix_with_root,positive
handful,compound_of,hand
handful,compound_of,full
handful,has_affix,hand
vert,abbreviation_of,vertical
vert,abbreviation_of,vertebrate
piece,cognate_of,fit
drawing,has_prefix_with_root,draw
drawing,has_prefix_with_root,draw
chromosomal,has_prefix_with_root,chromosome
chromosome,has_affix,some
pedantic,has_prefix_with_root,pedant
draw,doublet_with,drag
draw,doublet_with,draught
gaffer,has_affix,gaff
gaffe,doublet_with,gaff
capital,cognate_of,cap
capital,doublet_with,chattel
graft,cognate_of,carve
tooth,doublet_with,dent
elbow,compound_of,ell
elbow,compound_of,bow
tongue,doublet_with,lingua
predicate,doublet_with,preach
face,doublet_with,facies
molar,has_prefix_with_root,mole
millstone,has_affix,mill
millstone,has_affix,stone
perfect,doublet_with,parfait
which,compound_of,who
which,compound_of,like
hammerhead,compound_of,hammer
hammerhead,compound_of,head
loco,abbreviation_of,locomotive
unmask,has_prefix_with_root,mask
beetle,has_prefix_with_root,bite
beetle,has_affix,beat
pyre,doublet_with,fire
saying,has_prefix_with_root,say
swan,doublet_with,sound
torte,doublet_with,torta
torta,doublet_with,torte
heel,has_prefix_with_root,hock
boulevard,doublet_with,bulwark
expressway,compound_of,express
expressway,compound_of,way
highway,has_affix,high
highway,has_affix,way
freeway,compound_of,free
freeway,compound_of,way
thoroughfare,compound_of,thorough
thoroughfare,compound_of,fare
path,cognate_of,find
motorway,compound_of,motor
motorway,compound_of,way
road,doublet_with,raid
superhighway,has_prefix,super
superhighway,has_prefix_with_root,highway
exit,doublet_with,ejido
driveway,compound_of,drive
driveway,compound_of,way
gangway,compound_of,gang
gangway,compound_of,way
natal,doublet_with,noel
pavement,has_prefix_with_root,pave
sidewalk,compound_of,side
sidewalk,compound_of,walk
hungry,has_prefix_with_root,hunger
do,cognate_of,feast
whether,cognate_of,either
opportunity,has_prefix_with_root,opportune
mass,doublet_with,masa
businessman,has_prefix_with_root,business
businessman,has_suffix,man
gravitation,has_affix,gravity
transgender,has_prefix,trans
transgender,has_prefix_with_root,gender
activate,has_prefix_with_root,active
jellyfish,compound_of,jelly
jellyfish,compound_of,fish
accordance,has_prefix_with_root,accord
accomplishment,has_prefix_with_root,accomplish
activity,has_prefix_with_root,active
eventually,has_prefix_with_root,eventual
admixture,has_prefix,ad
admixture,has_prefix_with_root,mixture
aforementioned,has_prefix,afore
accused,has_prefix_with_root,accuse
acidity,has_prefix_with_root,acid
down,doublet_with,down
preposition,has_prefix_with_root,position
against,has_prefix_with_root,again
vocal,doublet_with,vowel
gumdrop,compound_of,gum
gumdrop,compound_of,drop
meringue,doublet_with,merengue
maiden,has_affix,maid
maiden,has_affix,en
ribbon,cognate_of,band
hitherto,compound_of,hither
hitherto,compound_of,to
dish,doublet_with,dais
dish,doublet_with,desk
dish,doublet_with,disc
dish,doublet_with,discus
dish,doublet_with,disk
technology,has_affix,techno
earthquake,compound_of,earth
earthquake,compound_of,quake
sweet,doublet_with,suave
bullshit,compound_of,bull
bullshit,compound_of,shit
nationality,has_prefix_with_root,national
arise,has_prefix,a
arise,has_prefix_with_root,rise
eyesore,has_affix,eye
eyesore,has_affix,sore
copyright,compound_of,copy
copyright,compound_of,right
cork,doublet_with,cortex
eyelid,compound_of,eye
eyelid,compound_of,lid
eyelash,compound_of,eye
eyelash,compound_of,lash
beaten,has_prefix_with_root,beat
beaten,has_suffix,en
born,has_affix,bear
born,has_affix,en
advocate,doublet_with,avow
befall,has_prefix,be
befall,has_prefix_with_root,fall
awake,has_affix,a
awake,has_affix,wake
bore,doublet_with,bier
behold,has_prefix,be
behold,has_prefix_with_root,hold
become,has_affix,be
become,has_affix,come
become,has_prefix,be
become,has_prefix_with_root,come
bent,has_prefix_with_root,bend
blown,has_prefix_with_root,blow
bind,doublet_with,bandana
broke,back-formation_from,broker
dissociative,has_prefix_with_root,dissociate
broken,has_prefix_with_root,broke
browbeat,compound_of,brow
browbeat,compound_of,beat
burnt,has_prefix_with_root,burn
broadcast,compound_of,broad
broadcast,compound_of,cast
blow,doublet_with,blue
choose,doublet_with,choice
cost,doublet_with,gusto
cost,doublet_with,coast
catch,doublet_with,chase
break,doublet_with,bray
break,cognate_of,fracture
break,clipping_of,breakdown
ductility,has_prefix_with_root,ductile
come,cognate_of,basis
driven,has_prefix_with_root,drive
fed,clipping_of,federal
fed,clipping_of,federation
fallen,has_prefix_with_root,fall
fallen,has_suffix,en
fire,doublet_with,pyre
felt,has_prefix_with_root,feel
flaxen,has_affix,flax
flaxen,has_affix,en
feed,has_affix,fee
find,cognate_of,path
forgo,has_prefix,for
forgo,has_prefix_with_root,go
foresee,has_prefix,fore
foresee,has_prefix_with_root,see
forego,has_prefix,fore
forego,has_prefix_with_root,go
forbid,has_prefix,for
forbid,has_prefix_with_root,bid
entertainer,has_prefix_with_root,entertain
airtight,compound_of,air
airtight,compound_of,tight
airsick,compound_of,air
airsick,compound_of,sick
entertainment,has_prefix_with_root,entertain
graduation,has_prefix_with_root,graduate
graduation,has_suffix,ion
linguistic,has_prefix_with_root,linguist
forgotten,has_suffix,en
foretell,has_affix,fore
foretell,has_affix,tell
forsaken,has_prefix_with_root,forsake
